time,compartment/heating_lower_circuit/pipe_temperature,compartment/screen_energy/screen_position,compartment/screen_energy/screen_position_vip,compartment/screen_energy/screen_position_setpoint,compartment/screen_blackout/screen_position,compartment/screen_blackout/screen_position_vip,compartment/screen_blackout/screen_position_setpoint,compartment/water_supply/water_flow_duration,compartment/water_supply/water_supply_interval_vip,compartment/water_supply/water_supply_interval_setpoint,compartment/water_drain/water_volume,compartment/water_drain/ec,compartment/water_drain/ph,compartment/air_temperature,compartment/relative_humidity,compartment/par,compartment/co2_concentration,compartment/humidity_deficit,compartment/window_position_lee_side,compartment/window_position_wind_side,compartment/co2_actuation_state,compartment/co2_dosage_minutes_cumulative,compartment/heating_temperature_vip,compartment/heating_temperature_setpoint,compartment/ventilation_temperature_lee_side_vip,compartment/ventilation_temperature_wind_side_vip,compartment/ventilation_temperature_setpoint,compartment/minimum_window_position_lee_side_vip,compartment/minimum_window_position_lee_side_setpoint,compartment/minimum_pipe_temperature_vip,compartment/minimum_pipe_temperature_setpoint,compartment/lamps_activation_percentage,compartment/lamps_activation_percentage_setpoint,compartment/co2_concentration_vip,compartment/co2_concentration_setpoint,compartment/humidity_deficit_vip,compartment/humidity_deficit_setpoint,dwarf_tomato/plant_density,dwarf_tomato/harvest_date,dwarf_tomato/pot_area,economics/fixed_costs.per_m2,economics/fixed_costs.per_pot,economics/heating_costs.per_m2,economics/heating_costs.per_pot,economics/co2_costs.per_m2,economics/co2_costs.per_pot,economics/lighting_costs.per_m2,economics/lighting_costs.per_pot,energy/energy_use.heating,energy/electricity_use.lighting,energy/co2_dosage
2024-10-17 13:05:00+02:00,0.0,0.1,0.0,0.0,0.2,0.0,0.0,3.0,374.0,1440.0,0.1,0.03,0.05,23.0,77.3,172.0,533.0,4.66,14.5,7.9,2.0,145.0,20.4,20.4,22.4,22.4,22.4,0.0,0.0,0.0,,0.0,0.0,470.0,470.0,2.8,2.8,,,0.05,0.0003151160578386606,1.575580289193303e-05,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10
2024-10-17 13:10:00+02:00,0.0,0.1,0.0,0.0,0.2,0.0,0.0,3.0,374.0,1440.0,0.1,0.03,0.05,22.9,77.2,170.0,507.0,4.65,14.5,7.9,1.0,148.0,20.5,20.5,22.5,22.5,22.5,0.0,0.0,0.0,,0.0,0.0,581.0,581.0,2.7,2.7,,,0.05,0.0003151160578386606,1.575580289193303e-05,1e-10,1e-10,0.0001125,5.625e-06,1e-10,1e-10,1e-10,1e-10,0.000375
2024-10-17 13:15:00+02:00,0.0,0.1,0.0,0.0,0.2,0.0,0.0,3.0,237.0,1440.0,0.1,0.03,0.05,22.9,76.8,118.0,520.0,4.73,14.5,7.9,1.0,153.0,20.5,20.5,22.5,22.5,22.5,0.0,0.0,0.0,,0.0,0.0,585.0,585.0,2.7,2.7,,,0.05,0.0003151160578386606,1.575580289193303e-05,1e-10,1e-10,0.0001875,9.375000000000001e-06,1e-10,1e-10,1e-10,1e-10,0.000625
2024-10-17 13:20:00+02:00,0.0,0.1,0.0,0.0,0.2,0.0,0.0,3.0,237.0,1440.0,0.1,0.03,0.05,22.9,76.1,134.0,535.0,4.88,14.5,7.9,1.0,158.0,20.5,20.5,22.5,22.5,22.5,0.0,0.0,0.0,,0.0,0.0,636.0,663.0,2.7,2.7,,,0.05,0.0003151160578386606,1.575580289193303e-05,1e-10,1e-10,0.0001875,9.375000000000001e-06,1e-10,1e-10,1e-10,1e-10,0.000625
2024-10-17 13:25:00+02:00,0.0,0.1,0.0,0.0,0.2,0.0,0.0,3.0,237.0,1440.0,0.1,0.03,0.05,22.6,78.0,100.0,558.0,4.41,6.0,3.3,1.0,163.0,20.5,20.5,22.5,22.5,22.5,0.0,0.0,0.0,,0.0,0.0,636.0,636.0,2.7,2.7,,,0.05,0.0003151160578386606,1.575580289193303e-05,1e-10,1e-10,0.0001875,9.375000000000001e-06,1e-10,1e-10,1e-10,1e-10,0.000625
2024-10-17 13:30:00+02:00,0.0,0.1,0.0,0.0,0.2,0.0,0.0,3.0,237.0,1440.0,0.1,0.03,0.05,22.6,79.7,96.0,571.0,4.07,0.0,0.0,1.0,168.0,20.6,20.6,22.6,22.6,22.6,0.0,0.0,0.0,,0.0,0.0,690.0,690.0,2.7,2.7,,,0.05,0.0003151160578386606,1.575580289193303e-05,1e-10,1e-10,0.0001875,9.375000000000001e-06,1e-10,1e-10,1e-10,1e-10,0.000625
2024-10-17 13:35:00+02:00,0.0,0.1,0.0,0.0,0.2,0.0,0.0,3.0,237.0,1440.0,0.1,0.03,0.05,22.9,78.8,102.0,628.0,4.32,10.0,3.3,2.0,170.0,20.4,20.4,22.4,22.4,22.4,0.0,0.0,0.0,,15.0,15.0,506.0,506.0,2.7,2.7,,,0.05,0.0003151160578386606,1.575580289193303e-05,1e-10,1e-10,7.5e-05,3.7499999999999997e-06,0.000234375,1.171875e-05,1e-10,0.00078125,0.00025
2024-10-17 13:40:00+02:00,0.0,0.1,0.0,0.0,0.2,0.0,0.0,3.0,237.0,1440.0,0.1,0.03,0.05,22.9,77.8,140.0,614.0,4.53,10.0,6.6,2.0,170.0,20.3,20.3,22.3,22.3,22.3,0.0,0.0,0.0,,30.0,30.0,548.0,548.0,2.7,2.7,,,0.05,0.0003151160578386606,1.575580289193303e-05,1e-10,1e-10,1e-10,1e-10,0.00046875,2.34375e-05,1e-10,0.0015625,1e-10
2024-10-17 13:45:00+02:00,0.0,0.1,0.0,0.0,0.2,0.0,0.0,3.0,237.0,1440.0,0.1,0.03,0.05,22.6,78.2,157.0,579.0,4.37,14.1,7.5,2.0,170.0,20.1,20.1,22.1,22.1,22.1,0.0,0.0,0.0,,37.5,37.5,564.0,564.0,2.7,2.7,,,0.05,0.0003151160578386606,1.575580289193303e-05,1e-10,1e-10,1e-10,1e-10,0.0005859375,2.9296875e-05,1e-10,0.001953125,1e-10
2024-10-17 13:50:00+02:00,0.0,0.1,0.0,0.0,0.2,0.0,0.0,3.0,237.0,1440.0,0.1,0.03,0.05,22.4,79.6,156.0,550.0,4.04,14.1,7.5,1.0,174.0,20.0,20.0,22.0,22.0,22.0,0.0,0.0,0.0,,37.5,37.5,581.0,581.0,2.6,2.6,,,0.05,0.0003151160578386606,1.575580289193303e-05,1e-10,1e-10,0.00015,7.499999999999999e-06,0.0005859375,2.9296875e-05,1e-10,0.001953125,0.0005
2024-10-17 13:55:00+02:00,0.0,0.1,0.0,0.0,0.2,0.0,0.0,3.0,237.0,1440.0,0.1,0.03,0.05,22.3,79.3,231.0,573.0,4.08,12.3,6.9,1.0,179.0,20.0,20.0,22.0,22.0,22.0,0.0,0.0,0.0,,37.5,37.5,597.0,597.0,2.6,2.6,,,0.05,0.0003151160578386606,1.575580289193303e-05,1e-10,1e-10,0.0001875,9.375000000000001e-06,0.0005859375,2.9296875e-05,1e-10,0.001953125,0.000625
2024-10-17 14:00:00+02:00,0.0,0.1,0.0,0.0,0.2,0.0,0.0,3.0,237.0,1440.0,0.1,0.03,0.05,22.5,78.1,218.0,600.0,4.37,12.3,6.9,1.0,184.0,20.0,20.0,22.0,22.0,22.0,0.0,0.0,0.0,,37.5,37.5,614.0,614.0,2.6,2.6,,,0.05,0.0003151160578386606,1.575580289193303e-05,1e-10,1e-10,0.0001875,9.375000000000001e-06,0.0005859375,2.9296875e-05,1e-10,0.001953125,0.000625
2024-10-17 14:05:00+02:00,0.0,0.1,0.0,0.0,0.2,0.0,0.0,3.0,237.0,1440.0,0.1,0.03,0.05,22.6,77.8,156.0,600.0,4.45,11.9,6.6,1.0,189.0,20.0,20.2,22.0,22.0,22.2,0.0,0.0,0.0,,37.5,37.5,631.0,615.0,2.6,2.6,,,0.05,0.0003151160578386606,1.575580289193303e-05,1e-10,1e-10,0.0001875,9.375000000000001e-06,0.0005859375,2.9296875e-05,1e-10,0.001953125,0.000625
2024-10-17 14:10:00+02:00,0.0,0.1,0.0,0.0,0.2,0.0,0.0,3.0,237.0,1440.0,0.1,0.03,0.05,22.4,77.3,125.0,612.0,4.5,11.9,6.6,1.0,194.0,20.0,20.0,22.0,22.0,22.0,0.0,0.0,0.0,,37.5,37.5,631.0,631.0,2.6,2.6,,,0.05,0.0003151160578386606,1.575580289193303e-05,1e-10,1e-10,0.0001875,9.375000000000001e-06,0.0005859375,2.9296875e-05,1e-10,0.001953125,0.000625
2024-10-17 14:15:00+02:00,0.0,0.1,0.0,0.0,0.2,0.0,0.0,3.0,237.0,1440.0,0.1,0.03,0.05,22.4,77.3,49.0,648.0,4.5,6.5,3.7,2.0,196.0,20.3,20.3,22.3,22.3,22.3,0.0,0.0,0.0,,0.0,0.0,601.0,601.0,2.6,2.6,,,0.05,0.0003151160578386606,1.575580289193303e-05,1e-10,1e-10,7.5e-05,3.7499999999999997e-06,1e-10,1e-10,1e-10,1e-10,0.00025
2024-10-17 14:20:00+02:00,0.0,0.1,0.0,0.0,0.2,0.0,0.0,3.0,237.0,1440.0,0.1,0.03,0.05,22.4,77.9,103.0,622.0,4.38,6.5,3.7,2.0,196.0,20.2,20.2,22.2,22.2,22.2,0.0,0.0,0.0,,15.0,15.0,598.0,598.0,2.7,2.7,,,0.05,0.0003151160578386606,1.575580289193303e-05,1e-10,1e-10,1e-10,1e-10,0.000234375,1.171875e-05,1e-10,0.00078125,1e-10
2024-10-17 14:25:00+02:00,0.0,0.1,0.0,0.0,0.2,0.0,0.0,3.0,237.0,1440.0,0.1,0.03,0.05,22.4,79.1,204.0,610.0,4.14,6.6,3.7,1.0,199.0,20.2,20.2,22.2,22.2,22.2,0.0,0.0,0.0,,30.0,30.0,643.0,643.0,2.7,2.7,,,0.05,0.0003151160578386606,1.575580289193303e-05,1e-10,1e-10,0.0001125,5.625e-06,0.00046875,2.34375e-05,1e-10,0.0015625,0.000375
2024-10-17 14:30:00+02:00,0.0,0.1,0.0,0.0,0.2,0.0,0.0,3.0,237.0,1440.0,0.1,0.03,0.05,22.4,80.0,237.0,628.0,3.96,6.6,3.7,1.0,204.0,20.3,20.3,22.3,22.3,22.3,0.0,0.0,0.0,,37.5,37.5,635.0,635.0,2.7,2.7,,,0.05,0.0003151160578386606,1.575580289193303e-05,1e-10,1e-10,0.0001875,9.375000000000001e-06,0.0005859375,2.9296875e-05,1e-10,0.001953125,0.000625
2024-10-17 14:35:00+02:00,0.0,0.1,0.0,0.0,0.2,0.0,0.0,3.0,237.0,1440.0,0.1,0.03,0.05,22.6,79.8,277.0,655.0,4.05,15.0,8.0,1.0,207.0,20.1,20.1,22.1,22.1,22.1,0.0,0.0,0.0,,37.5,37.5,666.0,665.7,2.6,2.6,,,0.05,0.0003151160578386606,1.575580289193303e-05,1e-10,1e-10,0.0001125,5.625e-06,0.0005859375,2.9296875e-05,1e-10,0.001953125,0.000375
2024-10-17 14:40:00+02:00,0.0,0.1,0.0,0.0,0.2,0.0,0.0,3.0,237.0,1440.0,0.1,0.03,0.05,22.8,78.8,286.0,655.0,4.3,15.0,8.0,2.0,208.0,20.2,20.2,22.2,22.2,22.2,0.0,0.0,0.0,,37.5,37.5,637.0,637.0,2.6,2.6,,,0.05,0.0003151160578386606,1.575580289193303e-05,1e-10,1e-10,3.75e-05,1.8749999999999998e-06,0.0005859375,2.9296875e-05,1e-10,0.001953125,0.000125
2024-10-17 14:45:00+02:00,0.0,0.1,0.0,0.0,0.2,0.0,0.0,3.0,237.0,1440.0,0.1,0.03,0.05,23.1,77.2,261.0,606.0,4.7,15.7,8.5,1.0,212.0,20.3,20.3,22.3,22.3,22.3,0.0,0.0,0.0,,0.0,0.0,662.0,661.8,2.6,2.6,,,0.05,0.0003151160578386606,1.575580289193303e-05,1e-10,1e-10,0.00015,7.499999999999999e-06,1e-10,1e-10,1e-10,1e-10,0.0005
2024-10-17 14:50:00+02:00,0.0,0.1,0.0,0.0,0.2,0.0,0.0,3.0,237.0,1440.0,0.1,0.03,0.05,22.9,76.2,223.0,588.0,4.86,15.7,8.5,1.0,217.0,20.5,20.6,22.5,22.5,22.6,0.0,0.0,0.0,,0.0,0.0,634.0,630.0,2.6,2.6,,,0.05,0.0003151160578386606,1.575580289193303e-05,1e-10,1e-10,0.0001875,9.375000000000001e-06,1e-10,1e-10,1e-10,1e-10,0.000625
2024-10-17 14:55:00+02:00,0.0,0.1,0.0,0.0,0.2,0.0,0.0,3.0,237.0,1440.0,0.1,0.03,0.05,22.8,76.9,171.0,581.0,4.69,15.0,8.5,1.0,222.0,20.5,20.5,22.5,22.5,22.5,0.0,0.0,0.0,,0.0,0.0,634.0,634.0,2.6,2.6,,,0.05,0.0003151160578386606,1.575580289193303e-05,1e-10,1e-10,0.0001875,9.375000000000001e-06,1e-10,1e-10,1e-10,1e-10,0.000625
2024-10-17 15:00:00+02:00,0.0,0.1,0.0,0.0,0.2,0.0,0.0,3.0,237.0,1440.0,0.1,0.03,0.05,23.0,77.6,153.0,601.0,4.59,0.0,0.0,2.0,223.0,20.8,20.8,22.8,22.8,22.8,0.0,0.0,0.0,,0.0,0.0,561.0,561.0,2.7,2.7,,,0.05,0.0003151160578386606,1.575580289193303e-05,1e-10,1e-10,3.75e-05,1.8749999999999998e-06,1e-10,1e-10,1e-10,1e-10,0.000125
2024-10-17 15:05:00+02:00,0.0,0.1,0.0,0.0,0.2,0.0,0.0,3.0,237.0,1440.0,0.1,0.03,0.05,23.3,77.7,122.0,599.0,4.65,8.6,4.0,2.0,223.0,20.9,20.9,22.9,22.9,22.9,0.0,0.0,0.0,,0.0,0.0,538.0,538.0,2.7,2.7,,,0.05,0.0003151160578386606,1.575580289193303e-05,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10
2024-10-17 15:10:00+02:00,0.0,0.1,0.0,0.0,0.2,0.0,0.0,3.0,237.0,1440.0,0.1,0.03,0.05,23.4,76.8,175.0,575.0,4.87,8.6,4.0,2.0,223.0,20.8,20.8,22.8,22.8,22.8,0.0,0.0,0.0,,0.0,0.0,526.0,526.0,2.7,2.7,,,0.05,0.0003151160578386606,1.575580289193303e-05,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10
2024-10-17 15:15:00+02:00,0.0,0.1,0.0,0.0,0.2,0.0,0.0,3.0,237.0,1440.0,0.1,0.03,0.05,23.1,78.8,194.0,557.0,4.37,9.0,4.5,2.0,223.0,20.6,20.6,22.6,22.6,22.6,0.0,0.0,0.0,,0.0,0.0,499.0,499.0,2.7,2.7,,,0.05,0.0003151160578386606,1.575580289193303e-05,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10
2024-10-17 15:20:00+02:00,0.0,0.1,0.0,0.0,0.2,0.0,0.0,3.0,237.0,1440.0,0.1,0.05,0.05,23.4,77.8,178.0,539.0,4.66,14.8,7.8,2.0,223.0,20.6,20.6,22.6,22.6,22.6,0.0,0.0,0.0,,0.0,0.0,475.0,475.0,2.7,2.7,,,0.05,0.0003151160578386606,1.575580289193303e-05,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10
2024-10-17 15:25:00+02:00,0.0,0.1,0.0,0.0,0.2,0.0,0.0,3.0,237.0,1440.0,0.1,0.03,0.05,23.2,75.7,177.0,505.0,5.04,18.8,9.8,2.0,223.0,20.5,20.5,22.5,22.5,22.5,0.0,0.0,0.0,,0.0,0.0,451.0,451.0,2.7,2.7,,,0.05,0.0003151160578386606,1.575580289193303e-05,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10
2024-10-17 15:30:00+02:00,0.0,0.1,0.0,0.0,0.2,0.0,0.0,3.0,237.0,1440.0,0.1,0.03,0.05,22.8,77.9,186.0,490.0,4.48,10.2,5.5,1.0,226.0,20.7,20.7,22.7,22.7,22.7,0.0,0.0,0.0,,0.0,0.0,593.0,593.1,2.8,2.8,,,0.05,0.0003151160578386606,1.575580289193303e-05,1e-10,1e-10,0.0001125,5.625e-06,1e-10,1e-10,1e-10,1e-10,0.000375
2024-10-17 15:35:00+02:00,0.0,0.1,0.0,0.0,0.2,0.0,0.0,3.0,237.0,1440.0,0.1,0.03,0.05,23.3,76.4,172.0,503.0,4.93,11.9,6.1,1.0,231.0,20.7,20.6,22.7,22.7,22.6,0.0,0.0,0.0,,0.0,0.0,578.0,536.3,2.8,2.7,,,0.05,0.0003151160578386606,1.575580289193303e-05,1e-10,1e-10,0.0001875,9.375000000000001e-06,1e-10,1e-10,1e-10,1e-10,0.000625
2024-10-17 15:40:00+02:00,0.0,0.1,0.0,0.0,0.2,0.0,0.0,3.0,237.0,1440.0,0.1,0.03,0.05,23.3,75.3,160.0,530.0,5.16,11.9,6.1,1.0,236.0,20.7,20.7,22.7,22.7,22.7,0.0,0.0,0.0,,0.0,0.0,578.0,578.4,2.8,2.8,,,0.05,0.0003151160578386606,1.575580289193303e-05,1e-10,1e-10,0.0001875,9.375000000000001e-06,1e-10,1e-10,1e-10,1e-10,0.000625
2024-10-17 15:45:00+02:00,0.0,0.1,0.0,0.0,0.2,0.0,0.0,3.0,237.0,1440.0,0.1,0.05,0.05,23.2,76.7,173.0,558.0,4.84,15.5,8.5,2.0,238.0,20.6,20.6,22.6,22.6,22.6,0.0,0.0,0.0,,0.0,0.0,515.0,514.8,2.8,2.8,,,0.05,0.0003151160578386606,1.575580289193303e-05,1e-10,1e-10,7.5e-05,3.7499999999999997e-06,1e-10,1e-10,1e-10,1e-10,0.00025
2024-10-17 15:50:00+02:00,0.0,0.1,0.0,0.0,0.2,0.0,0.0,3.0,237.0,1440.0,0.1,0.03,0.05,23.2,75.9,194.0,545.0,5.0,15.5,8.5,2.0,238.0,20.6,20.6,22.6,22.6,22.6,0.0,0.0,0.0,,0.0,0.0,491.0,490.5,2.7,2.7,,,0.05,0.0003151160578386606,1.575580289193303e-05,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10
2024-10-17 15:55:00+02:00,0.0,0.1,0.0,0.0,0.2,0.0,0.0,4.0,237.0,1440.0,0.1,0.03,0.05,23.1,76.5,178.0,506.0,4.85,17.8,9.6,2.0,238.0,20.5,20.5,22.5,22.5,22.5,0.0,0.0,0.0,,0.0,0.0,507.0,507.0,2.8,2.8,,,0.05,0.0003151160578386606,1.575580289193303e-05,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10
2024-10-17 16:00:00+02:00,0.0,0.1,0.0,0.0,0.2,0.0,0.0,4.0,237.0,1440.0,0.1,0.03,0.05,23.1,75.9,115.0,500.0,4.97,17.8,9.6,1.0,242.0,20.4,20.4,22.4,22.4,22.4,0.0,0.0,0.0,,0.0,0.0,513.0,513.0,2.8,2.8,,,0.05,0.0003151160578386606,1.575580289193303e-05,1e-10,1e-10,0.00015,7.499999999999999e-06,1e-10,1e-10,1e-10,1e-10,0.0005
2024-10-17 16:05:00+02:00,0.0,0.1,0.0,0.0,0.2,0.0,0.0,4.0,237.0,1440.0,0.1,0.03,0.05,23.1,75.4,210.0,522.0,5.08,18.6,9.9,1.0,247.0,20.4,20.4,22.4,22.4,22.4,0.0,0.0,0.0,,0.0,0.0,522.0,522.0,2.8,2.8,,,0.05,0.0003151160578386606,1.575580289193303e-05,1e-10,1e-10,0.0001875,9.375000000000001e-06,1e-10,1e-10,1e-10,1e-10,0.000625
2024-10-17 16:10:00+02:00,0.0,0.1,0.0,0.0,0.2,0.0,0.0,4.0,237.0,1440.0,0.1,0.03,0.05,23.2,76.5,125.0,528.0,4.88,18.6,9.9,2.0,248.0,20.6,20.6,22.6,22.6,22.6,0.0,0.0,0.0,,0.0,0.0,468.0,468.0,2.7,2.7,,,0.05,0.0003151160578386606,1.575580289193303e-05,1e-10,1e-10,3.75e-05,1.8749999999999998e-06,1e-10,1e-10,1e-10,1e-10,0.000125
2024-10-17 16:15:00+02:00,0.0,0.1,0.0,0.0,0.2,0.0,0.0,4.0,237.0,1440.0,0.1,0.03,0.05,23.2,78.1,125.0,527.0,4.54,16.0,9.1,2.0,248.0,20.5,20.5,22.5,22.5,22.5,0.0,0.0,0.0,,0.0,0.0,451.0,451.0,2.7,2.7,,,0.05,0.0003151160578386606,1.575580289193303e-05,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10
2024-10-17 16:20:00+02:00,0.0,0.1,0.0,0.0,0.2,0.0,0.0,4.0,237.0,1440.0,0.1,0.03,0.05,23.5,78.6,92.0,504.0,4.52,22.9,12.6,2.0,248.0,20.5,20.5,22.5,22.5,22.5,0.0,0.0,0.0,,0.0,0.0,480.0,467.0,2.7,2.7,,,0.05,0.0003151160578386606,1.575580289193303e-05,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10
2024-10-17 16:25:00+02:00,0.0,0.1,0.0,0.0,0.2,0.0,0.0,4.0,237.0,1440.0,0.14,0.03,0.05,23.5,74.5,120.0,490.0,5.38,24.1,13.3,2.0,248.0,20.5,20.5,22.5,22.5,22.5,0.0,0.0,0.0,,0.0,0.0,480.0,480.0,2.7,2.7,,,0.05,0.0003151160578386606,1.575580289193303e-05,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10
2024-10-17 16:30:00+02:00,0.0,0.1,0.0,0.0,0.2,0.0,0.0,4.0,237.0,1440.0,0.14,0.03,0.05,22.9,75.4,77.0,469.0,5.02,24.1,13.3,1.0,251.0,20.6,20.6,22.6,22.6,22.6,0.0,0.0,0.0,,0.0,0.0,563.0,562.5,2.8,2.8,,,0.05,0.0003151160578386606,1.575580289193303e-05,1e-10,1e-10,0.0001125,5.625e-06,1e-10,1e-10,1e-10,1e-10,0.000375
2024-10-17 16:35:00+02:00,0.0,0.1,0.0,0.0,0.2,0.0,0.0,4.0,237.0,1440.0,0.14,0.03,0.05,22.7,79.6,115.0,490.0,4.11,6.0,3.4,1.0,256.0,20.5,20.5,22.5,22.5,22.5,0.0,0.0,0.0,,0.0,0.0,554.0,553.8,2.8,2.8,,,0.05,0.0003151160578386606,1.575580289193303e-05,1e-10,1e-10,0.0001875,9.375000000000001e-06,1e-10,1e-10,1e-10,1e-10,0.000625
2024-10-17 16:40:00+02:00,0.0,0.1,0.0,0.0,0.2,0.0,0.0,4.0,237.0,1440.0,0.14,0.03,0.05,23.1,77.8,96.0,539.0,4.58,12.9,6.9,1.0,261.0,20.4,20.4,22.4,22.4,22.4,0.0,0.0,0.0,,0.0,0.0,551.0,551.0,2.8,2.8,,,0.05,0.0003151160578386606,1.575580289193303e-05,1e-10,1e-10,0.0001875,9.375000000000001e-06,1e-10,1e-10,1e-10,1e-10,0.000625
2024-10-17 16:45:00+02:00,0.0,0.1,0.0,0.0,0.2,0.0,0.0,4.0,237.0,1440.0,0.14,0.03,0.05,23.0,76.4,97.0,573.0,4.84,19.8,11.0,2.0,261.0,20.4,20.4,22.4,22.4,22.4,0.0,0.0,0.0,,0.0,0.0,546.0,545.5,2.8,2.8,,,0.05,0.0003151160578386606,1.575580289193303e-05,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10
2024-10-17 16:50:00+02:00,0.0,0.1,0.0,0.0,0.2,0.0,0.0,4.0,237.0,1440.0,0.14,0.03,0.05,22.8,75.9,97.0,535.0,4.89,19.8,11.0,2.0,261.0,20.2,20.2,22.2,22.2,22.2,0.0,0.0,0.0,,0.0,0.0,498.0,498.0,2.7,2.7,,,0.05,0.0003151160578386606,1.575580289193303e-05,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10
2024-10-17 16:55:00+02:00,0.0,0.1,0.0,0.0,0.2,0.0,0.0,4.0,237.0,1440.0,0.14,0.03,0.05,22.4,77.0,93.0,511.0,4.56,18.7,10.5,1.0,263.0,20.1,20.1,22.1,22.1,22.1,0.0,0.0,0.0,,0.0,0.0,520.0,520.0,2.7,2.7,,,0.05,0.0003151160578386606,1.575580289193303e-05,1e-10,1e-10,7.5e-05,3.7499999999999997e-06,1e-10,1e-10,1e-10,1e-10,0.00025
2024-10-17 17:00:00+02:00,0.0,0.1,0.0,0.0,0.2,0.0,0.0,4.0,237.0,1440.0,0.14,0.03,0.05,22.4,76.7,102.0,553.0,4.62,10.3,5.7,1.0,268.0,20.1,20.1,22.1,22.1,22.1,0.0,0.0,0.0,,0.0,0.0,608.0,608.0,2.7,2.7,,,0.05,0.0003151160578386606,1.575580289193303e-05,1e-10,1e-10,0.0001875,9.375000000000001e-06,1e-10,1e-10,1e-10,1e-10,0.000625
2024-10-17 17:05:00+02:00,0.0,0.1,0.0,0.0,0.2,0.0,0.0,4.0,237.0,1440.0,0.14,0.03,0.05,22.6,76.3,95.0,573.0,4.75,8.7,4.9,1.0,273.0,20.1,20.1,22.1,22.1,22.1,0.0,0.0,0.0,,0.0,0.0,669.0,680.0,2.7,2.8,,,0.05,0.0003151160578386606,1.575580289193303e-05,1e-10,1e-10,0.0001875,9.375000000000001e-06,1e-10,1e-10,1e-10,1e-10,0.000625
2024-10-17 17:10:00+02:00,0.0,0.1,0.0,0.0,0.2,0.0,0.0,4.0,237.0,1440.0,0.14,0.03,0.05,22.6,76.5,92.0,601.0,4.71,8.7,7.5,1.0,278.0,20.1,20.1,22.1,22.1,22.1,0.0,0.0,0.0,,0.0,0.0,669.0,669.0,2.7,2.7,,,0.05,0.0003151160578386606,1.575580289193303e-05,1e-10,1e-10,0.0001875,9.375000000000001e-06,1e-10,1e-10,1e-10,1e-10,0.000625
2024-10-17 17:15:00+02:00,0.0,0.1,0.0,0.0,0.2,0.0,0.0,4.0,237.0,1440.0,0.14,0.03,0.05,22.6,76.6,87.0,641.0,4.69,12.7,7.5,2.0,280.0,20.2,20.2,22.2,22.2,22.2,0.0,0.0,0.0,,0.0,0.0,544.0,544.0,2.7,2.7,,,0.05,0.0003151160578386606,1.575580289193303e-05,1e-10,1e-10,7.5e-05,3.7499999999999997e-06,1e-10,1e-10,1e-10,1e-10,0.00025
2024-10-17 17:20:00+02:00,0.0,0.1,0.0,0.0,0.2,0.0,0.0,4.0,237.0,1440.0,0.14,0.05,0.05,22.6,76.8,76.0,605.0,4.65,12.7,7.5,2.0,280.0,20.2,20.2,22.2,22.2,22.2,0.0,0.0,0.0,,0.0,0.0,559.0,559.0,2.6,2.6,,,0.05,0.0003151160578386606,1.575580289193303e-05,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10
2024-10-17 17:25:00+02:00,0.0,0.1,0.0,0.0,0.2,0.0,0.0,4.0,1440.0,1440.0,0.14,0.03,0.05,22.5,77.0,59.0,581.0,4.59,12.7,7.5,2.0,280.0,20.2,20.2,22.2,22.2,22.2,0.0,0.0,0.0,,0.0,0.0,573.0,573.0,2.6,2.6,,,0.05,0.0003151160578386606,1.575580289193303e-05,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10,1e-10
2024-10-17 17:30:00+02:00,0.0,0.1,0.0,0.0,0.2,0.0,0.0,4.0,1440.0,1440.0,0.14,0.03,0.05,22.3,77.9,45.0,559.0,4.36,6.2,3.6,1.0,284.0,20.2,20.2,22.2,22.2,22.2,0.0,0.0,0.0,,0.0,0.0,588.0,588.0,2.6,2.6,,,0.05,0.0003151160578386606,1.575580289193303e-05,1e-10,1e-10,0.00015,7.499999999999999e-06,1e-10,1e-10,1e-10,1e-10,0.0005
